locus_tag	ftype	length_bp	gene	EC_number	COG	product
MFECGEJE_01672	CDS	924				hypothetical protein
MFECGEJE_01673	CDS	288				hypothetical protein
MFECGEJE_01674	CDS	441				hypothetical protein
MFECGEJE_01675	CDS	681				hypothetical protein
MFECGEJE_01676	CDS	1263				hypothetical protein
MFECGEJE_01677	CDS	612				hypothetical protein
MFECGEJE_01678	CDS	1251	cca		COG0617	Multifunctional CCA protein
MFECGEJE_01679	CDS	630	lolB		COG3017	Outer-membrane lipoprotein LolB
MFECGEJE_01680	CDS	954	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
MFECGEJE_01681	CDS	948	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
MFECGEJE_01682	CDS	1206	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
MFECGEJE_01683	CDS	717	sfsA		COG1489	Sugar fermentation stimulation protein A
MFECGEJE_01684	CDS	1395	norM		COG0534	Multidrug resistance protein NorM
MFECGEJE_01685	CDS	615	ribC	2.5.1.9	COG0307	Riboflavin synthase
MFECGEJE_01686	CDS	2610	pepN	3.4.11.2	COG0308	Aminopeptidase N
MFECGEJE_01687	CDS	495	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
MFECGEJE_01688	CDS	1089	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
MFECGEJE_01689	CDS	1191	aspC	2.6.1.1	COG1448	Aspartate aminotransferase
MFECGEJE_01690	CDS	618	cbiO	3.6.3.-	COG1122	Cobalt import ATP-binding protein CbiO
MFECGEJE_01691	CDS	288				hypothetical protein
MFECGEJE_01692	CDS	621	cbiM			Cobalt transport protein CbiM
MFECGEJE_01693	CDS	486				hypothetical protein
MFECGEJE_01694	CDS	684			COG5266	putative protein
MFECGEJE_01695	CDS	408	merR1			Mercuric resistance operon regulatory protein
MFECGEJE_01696	CDS	498				hypothetical protein
MFECGEJE_01697	CDS	717				hypothetical protein
MFECGEJE_01698	CDS	351	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
MFECGEJE_01699	CDS	405	yhcB		COG3105	Inner membrane protein YhcB
MFECGEJE_01700	CDS	588				hypothetical protein
MFECGEJE_01701	CDS	288	rplY		COG1825	50S ribosomal protein L25
MFECGEJE_01702	CDS	573				hypothetical protein
MFECGEJE_01703	tRNA	75				tRNA-Gln(ttg)
MFECGEJE_01704	tRNA	75				tRNA-Gln(ttg)
MFECGEJE_01705	tRNA	85				tRNA-Leu(tag)
MFECGEJE_01706	tRNA	77				tRNA-Met(cat)
MFECGEJE_01707	CDS	366				hypothetical protein
MFECGEJE_01708	CDS	1299	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
MFECGEJE_01709	CDS	828	dapD	2.3.1.117		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
MFECGEJE_01710	CDS	1011	purR		COG1609	HTH-type transcriptional repressor PurR
MFECGEJE_01711	CDS	2640	ppc	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
MFECGEJE_01712	CDS	1413	ycjX		COG3106	putative protein YcjX
MFECGEJE_01713	CDS	1698	sapA		COG4166	Peptide transport periplasmic protein SapA
MFECGEJE_01714	CDS	966	sapB_2		COG4168	Putrescine export system permease protein SapB
MFECGEJE_01715	CDS	888	sapC		COG4171	Peptide transport system permease protein SapC
MFECGEJE_01716	CDS	1050	sapD		COG4170	Peptide transport system ATP-binding protein SapD
MFECGEJE_01717	CDS	810	sapF		COG4167	Peptide transport system ATP-binding protein SapF
MFECGEJE_01718	CDS	1017				hypothetical protein
MFECGEJE_01719	CDS	810	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
MFECGEJE_01720	CDS	1002	fbp	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
MFECGEJE_01721	CDS	732	cmk_2	2.7.4.25	COG0283	Cytidylate kinase
MFECGEJE_01722	CDS	876	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
MFECGEJE_01723	CDS	579	pdxT	4.3.3.6		Pyridoxal 5'-phosphate synthase subunit PdxT
MFECGEJE_01724	CDS	1695	dld	1.1.5.12	COG0277	Quinone-dependent D-lactate dehydrogenase
MFECGEJE_01725	CDS	279				hypothetical protein
MFECGEJE_01726	CDS	552	mepS	3.4.-.-	COG0791	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase
MFECGEJE_01727	CDS	360	tldD_1	3.4.-.-	COG0312	Metalloprotease TldD
MFECGEJE_01728	CDS	1092	tldD_2	3.4.-.-	COG0312	Metalloprotease TldD
MFECGEJE_01729	CDS	852	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
MFECGEJE_01730	CDS	1728	lpoA		COG3107	Penicillin-binding protein activator LpoA
MFECGEJE_01731	CDS	360				hypothetical protein
MFECGEJE_01732	CDS	585	gmhA_2	5.3.1.28	COG0279	Phosphoheptose isomerase
MFECGEJE_01733	CDS	582				hypothetical protein
MFECGEJE_01734	CDS	2271	nrdA	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 1 subunit alpha
MFECGEJE_01735	CDS	1131	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 1 subunit beta
MFECGEJE_01736	CDS	1230	sucB	2.3.1.61	COG0508	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
MFECGEJE_01737	CDS	2808	sucA	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
MFECGEJE_01738	CDS	639	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
MFECGEJE_01739	CDS	756	yjjV_2	3.1.-.-	COG0084	putative metal-dependent hydrolase YjjV
MFECGEJE_01740	CDS	384				hypothetical protein
MFECGEJE_01741	CDS	1470				hypothetical protein
MFECGEJE_01742	CDS	2082	prc	3.4.21.102	COG0793	Tail-specific protease
MFECGEJE_01743	CDS	474	proQ			RNA chaperone ProQ
MFECGEJE_01744	CDS	132				hypothetical protein
MFECGEJE_01745	CDS	1083	yebS		COG2995	Intermembrane transport protein YebS
MFECGEJE_01746	CDS	2646			COG3008	putative protein
MFECGEJE_01747	CDS	453	moaE	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit
MFECGEJE_01748	CDS	246	moaD		COG1977	Molybdopterin synthase sulfur carrier subunit
MFECGEJE_01749	CDS	483	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
MFECGEJE_01750	CDS	1014	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
MFECGEJE_01751	CDS	672	ytfE		COG2846	Iron-sulfur cluster repair protein YtfE
MFECGEJE_01752	CDS	936	kpsF	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KpsF
MFECGEJE_01753	CDS	543		3.1.3.45	COG1778	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
MFECGEJE_01754	CDS	2157	yccS		COG1289	Inner membrane protein YccS
MFECGEJE_01755	CDS	666				hypothetical protein
MFECGEJE_01756	CDS	1062	sohB	3.4.21.-	COG0616	putative protease SohB
MFECGEJE_01757	CDS	579	rsxA	7.-.-.-	COG4657	Ion-translocating oxidoreductase complex subunit A
MFECGEJE_01758	CDS	582	rnfB	7.-.-.-	COG2878	Ion-translocating oxidoreductase complex subunit B
MFECGEJE_01759	CDS	2460	rsxC	7.-.-.-		Ion-translocating oxidoreductase complex subunit C
MFECGEJE_01760	CDS	1077	rsxD	7.-.-.-	COG4658	Ion-translocating oxidoreductase complex subunit D
MFECGEJE_01761	CDS	624	rsxG	7.-.-.-	COG4659	Ion-translocating oxidoreductase complex subunit G
MFECGEJE_01762	CDS	708	rnfE	7.-.-.-	COG4660	Ion-translocating oxidoreductase complex subunit E
MFECGEJE_01763	CDS	636	nth	4.2.99.18	COG0177	Endonuclease III
MFECGEJE_01764	CDS	1374				hypothetical protein
MFECGEJE_01765	CDS	1056	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
MFECGEJE_01766	CDS	690	modB		COG4149	Molybdenum transport system permease protein ModB
MFECGEJE_01767	CDS	765	modA		COG0725	Molybdate-binding protein ModA
MFECGEJE_01768	CDS	768	modE		COG2005	DNA-binding transcriptional dual regulator ModE
MFECGEJE_01769	CDS	804	wbbD	2.4.1.303	COG0463	UDP-Gal:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,3-galactosyltransferase
MFECGEJE_01770	CDS	885				hypothetical protein
MFECGEJE_01771	CDS	774				hypothetical protein
MFECGEJE_01772	CDS	1062	pglH	2.4.1.292	COG0438	GalNAc-alpha-(1->4)-GalNAc-alpha-(1->3)-diNAcBac-PP-undecaprenol alpha-1,4-N-acetyl-D-galactosaminyltransferase
MFECGEJE_01773	CDS	915	lst	2.4.99.-		CMP-N-acetylneuraminate:beta-galactoside alpha-2,3-sialyltransferase
MFECGEJE_01774	CDS	1206				hypothetical protein
MFECGEJE_01775	CDS	744				hypothetical protein
MFECGEJE_01776	CDS	2271	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
MFECGEJE_01777	CDS	1077	lptG		COG0795	Lipopolysaccharide export system permease protein LptG
MFECGEJE_01778	CDS	1119	lptF		COG0795	Lipopolysaccharide export system permease protein LptF
MFECGEJE_01779	CDS	1476	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
MFECGEJE_01780	CDS	1938	betS			Glycine betaine/proline betaine transporter BetS
MFECGEJE_01781	CDS	1356	qseC	2.7.13.3		Sensor protein QseC
MFECGEJE_01782	CDS	666	qseB			Transcriptional regulatory protein QseB
MFECGEJE_01783	CDS	366			COG3111	putative protein
MFECGEJE_01784	CDS	213				hypothetical protein
MFECGEJE_01785	CDS	501	crr		COG2190	PTS system glucose-specific EIIA component
MFECGEJE_01786	CDS	1728	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
MFECGEJE_01787	CDS	258	ptsH		COG1925	Phosphocarrier protein HPr
MFECGEJE_01788	CDS	1041	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
MFECGEJE_01789	CDS	549	orn	3.1.-.-	COG1949	Oligoribonuclease
MFECGEJE_01790	tRNA	76				tRNA-Gly(gcc)
MFECGEJE_01791	CDS	1068	wecA	2.7.8.33	COG0472	Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
MFECGEJE_01792	CDS	786				hypothetical protein
MFECGEJE_01793	CDS	2592	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
MFECGEJE_01794	CDS	567				hypothetical protein
MFECGEJE_01795	CDS	768				IS3 family transposase ISHin1
MFECGEJE_01796	CDS	807	map	3.4.11.18	COG0024	Methionine aminopeptidase
MFECGEJE_01797	CDS	345	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
MFECGEJE_01798	CDS	399				hypothetical protein
MFECGEJE_01799	CDS	2346	mrcB		COG0744	Penicillin-binding protein 1B
MFECGEJE_01800	CDS	873	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
MFECGEJE_01801	CDS	1335	argG	6.3.4.5	COG0137	Argininosuccinate synthase
MFECGEJE_01802	CDS	1194	mntH			Divalent metal cation transporter MntH
MFECGEJE_01803	CDS	738	pxpA	3.5.2.9	COG1540	5-oxoprolinase subunit A
MFECGEJE_01804	CDS	930	pxpC	3.5.2.9	COG1984	5-oxoprolinase subunit C
MFECGEJE_01805	CDS	642	pxpB	3.5.2.9	COG2049	5-oxoprolinase subunit B
MFECGEJE_01806	CDS	3063				hypothetical protein
MFECGEJE_01807	CDS	897	nhhA		COG5295	Autotransporter adhesin NhhA
MFECGEJE_01808	CDS	1980	rnb	3.1.13.1	COG4776	Exoribonuclease 2
MFECGEJE_01809	CDS	789	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
MFECGEJE_01810	CDS	1584	prfC		COG4108	Peptide chain release factor RF3
MFECGEJE_01811	CDS	234				hypothetical protein
MFECGEJE_01812	CDS	330				hypothetical protein
MFECGEJE_01813	CDS	735				hypothetical protein
MFECGEJE_01814	CDS	930	metR			HTH-type transcriptional regulator MetR
MFECGEJE_01815	rRNA	110				5S ribosomal RNA
MFECGEJE_01816	rRNA	2897				23S ribosomal RNA
MFECGEJE_01817	tRNA	76				tRNA-Ala(tgc)
MFECGEJE_01818	tRNA	77				tRNA-Ile(gat)
MFECGEJE_01819	rRNA	1536				16S ribosomal RNA
MFECGEJE_01820	CDS	1146	lldD	1.1.-.-	COG1304	L-lactate dehydrogenase
MFECGEJE_01821	CDS	810	murI	5.1.1.3	COG0796	Glutamate racemase
MFECGEJE_01822	CDS	2082	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
MFECGEJE_01823	CDS	2115	spoT		COG0317	Bifunctional (p)ppGpp synthase/hydrolase SpoT
MFECGEJE_01824	CDS	267	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
MFECGEJE_01825	CDS	627	gmk	2.7.4.8	COG0194	Guanylate kinase
